energy,energy_per_atom,volume,formation_energy_per_atom,unit_cell_formula,pretty_formula,elements,nelements,e_above_hull,band_gap,density,total_magnetization,material_id,crystal_system,G_Reuss,G_VRH,G_Voigt,G_Voigt_Reuss_Hill,K_Reuss,K_VRH,K_Voigt,K_Voigt_Reuss_Hill,elastic_anisotropy,C11,C22,C33,C44,C55,C66,C12,C13,C23,homogeneous_poisson,poisson_ratio,universal_anisotropy
-22.89143753,-5.7228593825,54.91108846916908,-0.8023454937499999,"{'Al': 1.0, 'Zn': 1.0, 'Rh': 2.0}",AlZnRh2,"['Al', 'Zn', 'Rh']",3,0.0,0.0,9.017765234130332,0.001028,mp-866033,cubic,89.0,90.0,91.0,90.0,185.0,185.0,185.0,185.0,0.11,285.0,285.0,285.0,102.0,102.0,102.0,135.0,135.0,135.0,0.29,0.29,0.11
-23.44140476,-5.86035119,56.95240778271878,-0.8554784733333332,"{'Mg': 1.0, 'Al': 1.0, 'Rh': 2.0}",MgAlRh2,"['Mg', 'Al', 'Rh']",3,0.0,0.0,7.496092323273873,0.000631,mp-865155,cubic,85.0,85.0,85.0,85.0,157.0,157.0,157.0,157.0,0.0,266.0,266.0,266.0,87.0,87.0,87.0,103.0,103.0,103.0,0.27,0.27,0.0
-29.16655509,-7.2916387725,60.7652620805916,-1.1028727587499993,"{'Sc': 1.0, 'Al': 1.0, 'Rh': 2.0}",ScAlRh2,"['Sc', 'Al', 'Rh']",3,0.0,0.0,7.590062761470937,2.43e-05,mp-867922,cubic,84.0,84.0,84.0,84.0,163.0,163.0,163.0,163.0,0.02,284.0,284.0,284.0,79.0,79.0,79.0,103.0,103.0,103.0,0.28,0.28,0.02
-25.68918143,-6.4222953575,49.195835643944896,-0.8817934037499997,"{'Be': 1.0, 'Al': 1.0, 'Rh': 2.0}",BeAlRh2,"['Be', 'Al', 'Rh']",3,0.0,0.0,8.161792147421695,0.0004836,mp-862287,cubic,103.0,104.0,104.0,104.0,199.0,199.0,199.0,199.0,0.04,352.0,352.0,352.0,97.0,97.0,97.0,122.0,122.0,122.0,0.28,0.28,0.04
-27.79756809,-6.9493920225,54.852681094375555,-1.0323691124999996,"{'Al': 2.0, 'Ir': 1.0, 'Rh': 1.0}",Al2IrRh,"['Al', 'Ir', 'Rh']",3,0.0,0.0,10.567764910704575,0.0001077,mp-862694,cubic,93.0,96.0,98.0,96.0,208.0,208.0,208.0,208.0,0.27,304.0,304.0,304.0,116.0,116.0,116.0,160.0,160.0,160.0,0.3,0.3,0.27
-30.04357666,-7.510894165,47.336515003604994,-0.21656752357758613,"{'Mn': 2.0, 'Al': 1.0, 'Co': 1.0}",Mn2AlCo,"['Mn', 'Al', 'Co']",3,0.08856344767241353,0.0,6.868235049513664,1.7575875,mp-13079,cubic,95.0,103.0,111.0,103.0,158.0,158.0,158.0,158.0,0.81,243.0,243.0,243.0,142.0,142.0,142.0,116.0,116.0,116.0,0.23,0.23,0.81
-28.60095026,-7.150237565,46.318087977732745,-0.36925809241379337,"{'Mn': 1.0, 'Al': 1.0, 'Co': 2.0}",MnAlCo2,"['Mn', 'Al', 'Co']",3,0.0,0.0,7.162480763044559,4.0105449,mp-3623,cubic,94.0,104.0,114.0,104.0,192.0,192.0,192.0,192.0,1.07,272.0,272.0,272.0,150.0,150.0,150.0,152.0,152.0,152.0,0.27,0.27,1.07
-54.44998457,-4.5374987141666665,211.9216015477355,-0.4028071047222224,"{'Sr': 1.0, 'Al': 9.0, 'Co': 2.0}",SrAl9Co2,"['Sr', 'Al', 'Co']",3,0.0,0.0,3.5128710953158673,0.0182701,mp-16491,hexagonal,59.0,60.0,60.0,60.0,83.0,83.0,83.0,83.0,0.09,157.0,157.0,158.0,69.0,69.0,51.0,54.0,41.0,41.0,0.21,0.21,0.09
-30.26114619,-7.5652865475,54.904263039862144,-0.5854375000000003,"{'Hf': 1.0, 'Al': 1.0, 'Co': 2.0}",HfAlCo2,"['Hf', 'Al', 'Co']",3,0.0,0.0,9.779117912283146,1.0,mp-5221,cubic,88.0,89.0,89.0,89.0,172.0,172.0,172.0,172.0,0.05,277.0,277.0,277.0,97.0,97.0,97.0,120.0,120.0,120.0,0.28,0.28,0.05
-46.47505207,-5.80938150875,142.75406763111678,-0.5429954808333326,"{'Y': 2.0, 'Al': 4.0, 'Co': 2.0}",YAl2Co,"['Y', 'Al', 'Co']",3,0.0,0.0,4.694791723929044,0.00017975,mp-16493,orthorhombic,42.0,45.0,49.0,45.0,86.0,89.0,93.0,89.0,0.93,151.0,102.0,162.0,36.0,88.0,53.0,60.0,83.0,66.0,0.28,0.28,0.93
-151.74948219,-5.4196243639285715,443.47012976100604,-0.5648182804761908,"{'Y': 4.0, 'Al': 18.0, 'Co': 6.0}",Y2(Al3Co)3,"['Y', 'Al', 'Co']",3,0.0,0.0,4.47417273869092,9.685e-05,mp-11486,orthorhombic,75.0,76.0,76.0,76.0,109.0,110.0,111.0,110.0,0.07,187.0,227.0,215.0,68.0,82.0,83.0,45.0,63.0,75.0,0.22,0.22,0.07
-27.90869118,-6.977172795,46.39212825545415,-0.36929568000000046,"{'Al': 1.0, 'Fe': 1.0, 'Co': 2.0}",AlFeCo2,"['Al', 'Fe', 'Co']",3,0.0,0.0,7.183512825615721,4.9915375,mp-10884,cubic,89.0,98.0,107.0,98.0,188.0,188.0,188.0,188.0,1.01,265.0,265.0,265.0,140.0,140.0,140.0,150.0,150.0,150.0,0.28,0.28,1.01
-24.96597453,-6.2414936325,46.87860657416692,-0.4743020087500005,"{'Al': 2.0, 'Fe': 1.0, 'Co': 1.0}",Al2FeCo,"['Al', 'Fe', 'Co']",3,0.0,0.0,5.977171573830295,0.0987393,mp-862691,cubic,114.0,117.0,119.0,117.0,181.0,181.0,181.0,181.0,0.24,300.0,300.0,300.0,139.0,139.0,139.0,122.0,122.0,122.0,0.23,0.23,0.24
-28.76765736,-7.19191434,47.68115080563575,-0.43077244250000035,"{'Al': 1.0, 'V': 1.0, 'Co': 2.0}",AlVCo2,"['Al', 'V', 'Co']",3,0.0,0.0,6.81854337666623,1.9996901,mp-4955,cubic,93.0,98.0,103.0,98.0,192.0,192.0,192.0,192.0,0.52,281.0,281.0,281.0,127.0,127.0,127.0,148.0,148.0,148.0,0.28,0.28,0.52
-31.61508439,-7.9037710975,52.82569268685931,-0.44877392250000003,"{'Ta': 1.0, 'Al': 1.0, 'Co': 2.0}",TaAlCo2,"['Ta', 'Al', 'Co']",3,0.0,0.0,10.241165622224054,0.6616033,mp-3340,cubic,94.0,98.0,102.0,98.0,203.0,203.0,203.0,203.0,0.4,296.0,296.0,296.0,123.0,123.0,123.0,156.0,156.0,156.0,0.29,0.29,0.4
-26.35633497,-6.5890837425,53.585158860694335,-0.5154136112499996,"{'Sc': 1.0, 'Al': 1.0, 'Co': 2.0}",ScAlCo2,"['Sc', 'Al', 'Co']",3,0.0,0.0,5.881790760878137,2.74e-05,mp-862602,cubic,91.0,91.0,91.0,91.0,148.0,148.0,148.0,148.0,0.01,275.0,275.0,275.0,88.0,88.0,88.0,84.0,84.0,84.0,0.24,0.24,0.01
-26.60845843,-6.6521146075,51.455629950157046,-0.7926396387499999,"{'Al': 2.0, 'Co': 1.0, 'Ir': 1.0}",Al2CoIr,"['Al', 'Co', 'Ir']",3,0.0,0.0,9.846395986542834,6.64e-05,mp-867319,cubic,90.0,94.0,99.0,94.0,198.0,198.0,198.0,198.0,0.51,283.0,283.0,283.0,122.0,122.0,122.0,155.0,155.0,155.0,0.29,0.29,0.51
-54.47167863,-4.5393065525,208.14916527362328,-0.3787831529166669,"{'Ca': 1.0, 'Al': 9.0, 'Co': 2.0}",CaAl9Co2,"['Ca', 'Al', 'Co']",3,0.006780793333338586,0.0,3.197264420306193,0.0194442,mp-11350,hexagonal,55.0,56.0,56.0,56.0,84.0,85.0,85.0,85.0,0.09,158.0,158.0,148.0,64.0,64.0,48.0,61.0,44.0,44.0,0.23,0.23,0.09
-177.23500772,-4.430875193,586.8159674327997,-0.27829899850000006,"{'Al': 28.0, 'Co': 4.0, 'Cu': 8.0}",Al7CoCu2,"['Al', 'Co', 'Cu']",3,0.0,0.0,4.243438697476166,0.006265275,mp-17856,tetragonal,63.0,63.0,64.0,63.0,110.0,110.0,110.0,110.0,0.08,205.0,205.0,188.0,67.0,67.0,51.0,58.0,69.0,69.0,0.26,0.26,0.08
-253.5879468,-4.972312682352941,719.518650500899,-0.4147016347058822,"{'Al': 36.0, 'Co': 12.0, 'Cu': 3.0}",Al12Co4Cu,"['Al', 'Co', 'Cu']",3,0.0,0.0,4.313762648159755,0.016582200000000002,mp-17017,monoclinic,73.0,74.0,76.0,74.0,122.0,123.0,123.0,123.0,0.17,234.0,209.0,250.0,62.0,87.0,69.0,90.0,72.0,47.0,0.25,0.25,0.17
-29.55107881,-7.3877697025,53.28717375756493,-0.37189058750000026,"{'Nb': 1.0, 'Al': 1.0, 'Co': 2.0}",NbAlCo2,"['Nb', 'Al', 'Co']",3,0.009174104642857728,0.0,7.40891831642177,0.0131914,mp-5149,cubic,87.0,90.0,93.0,90.0,192.0,192.0,192.0,192.0,0.39,278.0,278.0,278.0,113.0,113.0,113.0,149.0,149.0,149.0,0.3,0.3,0.39
-28.60535878,-7.151339695,46.529833898198135,-0.24752497249999994,"{'Al': 1.0, 'Cr': 1.0, 'Co': 2.0}",AlCrCo2,"['Al', 'Cr', 'Co']",3,0.05760599875000061,0.0,7.024895043304369,3.0029334,mp-10883,cubic,81.0,93.0,105.0,93.0,203.0,203.0,203.0,203.0,1.5,269.0,269.0,269.0,143.0,143.0,143.0,170.0,170.0,170.0,0.3,0.3,1.5
-77.51228601,-5.962483539230769,190.85924087618451,-0.3411368332272323,"{'Y': 1.0, 'Mn': 4.0, 'Al': 8.0}",Y(MnAl2)4,"['Y', 'Mn', 'Al']",3,0.0,0.0,4.563414925128111,0.2031262,mp-10896,tetragonal,74.0,76.0,78.0,76.0,101.0,101.0,101.0,101.0,0.26,223.0,235.0,235.0,54.0,70.0,70.0,37.0,37.0,33.0,0.2,0.2,0.26
-30.59298947,-7.6482473675,45.79997843114627,-0.1867782724137932,"{'Mn': 1.0, 'Al': 1.0, 'Fe': 2.0}",MnAlFe2,"['Mn', 'Al', 'Fe']",3,0.0,0.0,7.019572677731332,1.8573244,mp-31185,cubic,114.0,122.0,129.0,122.0,196.0,196.0,196.0,196.0,0.67,301.0,301.0,301.0,163.0,163.0,163.0,144.0,144.0,144.0,0.24,0.24,0.67
-32.42395803,-8.1059895075,49.205935137760974,-0.31815327232758683,"{'Mn': 2.0, 'Al': 1.0, 'V': 1.0}",Mn2AlV,"['Mn', 'Al', 'V']",3,0.0,0.0,6.3376051860545415,1.9998587,mp-10895,cubic,94.0,98.0,102.0,98.0,185.0,185.0,185.0,185.0,0.41,277.0,277.0,277.0,123.0,123.0,123.0,138.0,138.0,138.0,0.27,0.27,0.41
-35.14141019,-8.7853525475,53.950766969874905,-0.3036610348275879,"{'Ta': 1.0, 'Mn': 2.0, 'Al': 1.0}",TaMn2Al,"['Ta', 'Mn', 'Al']",3,0.0,0.0,9.781667476676578,1.997365,mp-867120,cubic,104.0,107.0,110.0,107.0,201.0,201.0,201.0,201.0,0.29,307.0,307.0,307.0,130.0,130.0,130.0,148.0,148.0,148.0,0.27,0.27,0.29
-20.44702814,-5.111757035,65.65169809827259,-0.24799568991379317,"{'Mn': 1.0, 'Al': 1.0, 'Au': 2.0}",MnAlAu2,"['Mn', 'Al', 'Au']",3,0.0,0.0,12.035820200445423,3.9393423,mp-5491,cubic,-3.0,14.0,32.0,14.0,120.0,120.0,120.0,120.0,-51.31,118.0,118.0,118.0,55.0,55.0,55.0,121.0,121.0,121.0,0.44,0.44,-51.31
-77.29740889,-5.94595453,193.91165037806417,-0.33488517412466917,"{'Sc': 1.0, 'Mn': 4.0, 'Al': 8.0}",Sc(MnAl2)4,"['Sc', 'Mn', 'Al']",3,0.0,0.0,4.115221121750737,6.9026906,mp-31081,tetragonal,74.0,76.0,78.0,76.0,103.0,103.0,103.0,103.0,0.3,231.0,238.0,238.0,53.0,70.0,70.0,40.0,40.0,30.0,0.2,0.2,0.3
-39.58715255,-6.5978587583333335,89.11826296600483,-0.2717954215517248,"{'Mn': 2.0, 'Al': 2.0, 'Pt': 2.0}",MnAlPt,"['Mn', 'Al', 'Pt']",3,0.42247881094827555,0.0,10.322806052255793,0.0161326,mp-10892,hexagonal,35.0,41.0,47.0,41.0,116.0,123.0,130.0,123.0,1.89,251.0,251.0,160.0,21.0,21.0,57.0,136.0,58.0,58.0,0.35,0.35,1.89
-26.03225629,-6.5080640725,59.64994929419178,-0.24578964241379353,"{'Mn': 1.0, 'Al': 1.0, 'Pt': 2.0}",MnAlPt2,"['Mn', 'Al', 'Pt']",3,0.4481502918749998,0.0,13.142004053655166,0.7967254,mp-10893,cubic,-97.0,-29.0,38.0,-29.0,179.0,179.0,179.0,179.0,-6.97,149.0,149.0,149.0,79.0,79.0,79.0,193.0,193.0,193.0,0.59,0.59,-6.97
-32.94709733,-8.2367743325,55.73861029341036,-0.5869901599137926,"{'Mn': 1.0, 'Al': 1.0, 'Ir': 2.0}",MnAlIr2,"['Mn', 'Al', 'Ir']",3,0.0,0.0,13.893391678411858,0.9684445,mp-864950,cubic,95.0,103.0,112.0,103.0,231.0,231.0,231.0,231.0,0.89,314.0,314.0,314.0,145.0,145.0,145.0,189.0,189.0,189.0,0.3,0.3,0.89
-21.90144157,-7.300480523333333,49.3980882333794,0.4554868801149432,"{'Mn': 1.0, 'Al': 1.0, 'Tc': 1.0}",MnAlTc,"['Mn', 'Al', 'Tc']",3,0.7526306550574704,0.0,6.048078136196442,3.8287121,mp-631551,cubic,-15.0,-6.0,3.0,-6.0,170.0,170.0,170.0,170.0,-5.87,192.0,192.0,192.0,-7.0,-7.0,-7.0,160.0,160.0,160.0,0.52,0.52,-5.87
-71.69088745,-5.51468365,199.34109550670496,-0.2369224764323613,"{'Ca': 1.0, 'Mn': 4.0, 'Al': 8.0}",Ca(MnAl2)4,"['Ca', 'Mn', 'Al']",3,0.050304510000001024,0.0,3.96250132940274,0.152865,mp-10878,tetragonal,69.0,70.0,72.0,70.0,90.0,90.0,90.0,90.0,0.26,202.0,213.0,213.0,49.0,66.0,66.0,32.0,32.0,26.0,0.19,0.19,0.26
-26.07642625,-6.5191065625,48.348088548374044,-0.4023750874137937,"{'Mn': 1.0, 'Al': 1.0, 'Ni': 2.0}",MnAlNi2,"['Mn', 'Al', 'Ni']",3,0.0,0.0,6.845276537860061,4.023793,mp-4922,cubic,-16.0,26.0,68.0,26.0,158.0,158.0,158.0,158.0,-25.58,150.0,150.0,150.0,117.0,117.0,117.0,162.0,162.0,162.0,0.42,0.42,-25.58
-35.88841537,-8.9721038425,51.34605538606253,-0.21532503232758593,"{'Mn': 2.0, 'Al': 1.0, 'W': 1.0}",Mn2AlW,"['Mn', 'Al', 'W']",3,0.0,0.0,10.371408998262186,0.999689,mp-864990,cubic,126.0,127.0,129.0,127.0,236.0,236.0,236.0,236.0,0.13,376.0,376.0,376.0,145.0,145.0,145.0,166.0,166.0,166.0,0.27,0.27,0.13
-21.6283775,-5.407094375,51.91068644942193,-0.13067046491379308,"{'Mn': 1.0, 'Al': 1.0, 'Cu': 2.0}",MnAlCu2,"['Mn', 'Al', 'Cu']",3,0.04102902339080572,0.0,6.685943178152612,3.4968722,mp-3574,cubic,23.0,45.0,66.0,45.0,124.0,124.0,124.0,124.0,9.13,138.0,138.0,138.0,103.0,103.0,103.0,117.0,117.0,117.0,0.34,0.34,9.13
-32.93579711,-8.2339492775,54.48523218442263,-0.19137582482758653,"{'Mn': 2.0, 'Nb': 1.0, 'Al': 1.0}",Mn2NbAl,"['Mn', 'Nb', 'Al']",3,0.058295943750000134,0.0,7.002486675426129,0.0086213,mp-865011,cubic,97.0,99.0,102.0,99.0,190.0,190.0,190.0,190.0,0.25,291.0,291.0,291.0,119.0,119.0,119.0,140.0,140.0,140.0,0.28,0.28,0.25
-32.36688943,-8.0917223575,47.13524772082391,-0.1612132973275866,"{'Mn': 2.0, 'Al': 1.0, 'Cr': 1.0}",Mn2AlCr,"['Mn', 'Al', 'Cr']",3,0.0,0.0,6.653173779223157,1.0053253,mp-864988,cubic,100.0,102.0,104.0,102.0,194.0,194.0,194.0,194.0,0.2,301.0,301.0,301.0,120.0,120.0,120.0,141.0,141.0,141.0,0.28,0.28,0.2
-25.63940112,-6.40985028,59.22051340572668,-0.5947862349137933,"{'Mn': 1.0, 'Al': 1.0, 'Pd': 2.0}",MnAlPd2,"['Mn', 'Al', 'Pd']",3,0.030281848211207496,0.0,8.265038171303956,4.0327212,mp-10891,cubic,18.0,34.0,50.0,34.0,141.0,141.0,141.0,141.0,8.78,153.0,153.0,153.0,77.0,77.0,77.0,136.0,136.0,136.0,0.39,0.39,8.78
-16.92403697,-3.384807394,146.70160964348008,-0.06364499133333297,"{'Sr': 1.0, 'Al': 2.0, 'Pb': 2.0}",Sr(AlPb)2,"['Sr', 'Al', 'Pb']",3,0.18542238200000316,0.0,6.293261691557148,0.0001496,mp-20872,tetragonal,2.0,-1.0,-4.0,-1.0,5.0,25.0,45.0,25.0,-5.85,39.0,39.0,80.0,-24.0,-24.0,16.0,23.0,49.0,49.0,0.52,0.52,-5.85
-24.08525142,-3.4407502028571426,225.22886024480061,-0.5058665771428567,"{'Sr': 3.0, 'Al': 2.0, 'Sn': 2.0}",Sr3(AlSn)2,"['Sr', 'Al', 'Sn']",3,0.003833615892856468,0.0,4.086253782409955,0.0037161,mp-7376,orthorhombic,25.0,25.0,25.0,25.0,36.0,36.0,37.0,36.0,0.22,60.0,77.0,88.0,23.0,29.0,19.0,17.0,17.0,20.0,0.22,0.22,0.22
-32.1303346,-8.03258365,54.70019879494843,-0.3722449799999996,"{'Hf': 1.0, 'Al': 1.0, 'Fe': 2.0}",HfAlFe2,"['Hf', 'Al', 'Fe']",3,0.0,0.0,9.628102582268875,0.9776684,mp-983358,cubic,91.0,91.0,91.0,91.0,166.0,166.0,166.0,166.0,0.01,279.0,279.0,279.0,94.0,94.0,94.0,109.0,109.0,109.0,0.27,0.27,0.01
-22.24181347,-5.5604533675,72.66086883995588,-0.49782244749999993,"{'Hf': 1.0, 'Al': 1.0, 'Au': 2.0}",HfAlAu2,"['Hf', 'Al', 'Au']",3,0.02196058638888765,0.0,13.698361966870792,0.0009641,mp-10872,cubic,10.0,19.0,28.0,19.0,139.0,139.0,139.0,139.0,8.84,145.0,145.0,145.0,43.0,43.0,43.0,135.0,135.0,135.0,0.44,0.44,8.84
-137.40734903,-7.633741612777778,317.4395952725219,-1.042518842777778,"{'Hf': 6.0, 'Al': 6.0, 'Pt': 6.0}",HfAlPt,"['Hf', 'Al', 'Pt']",3,0.0,0.0,12.571931102998347,0.00011611666666666667,mp-571619,hexagonal,73.0,76.0,79.0,76.0,163.0,163.0,164.0,163.0,0.42,263.0,263.0,210.0,96.0,96.0,78.0,107.0,131.0,131.0,0.3,0.3,0.42
-35.08219866,-8.770549665,63.82652349083468,-0.9256443050000005,"{'Hf': 1.0, 'Al': 1.0, 'Ir': 2.0}",HfAlIr2,"['Hf', 'Al', 'Ir']",3,0.027839419999999393,0.0,15.347243416597436,0.2454237,mp-982870,cubic,294.0,141.0,-13.0,141.0,217.0,217.0,217.0,217.0,-5.22,-47.0,-47.0,-47.0,110.0,110.0,110.0,348.0,348.0,348.0,0.23,0.23,-5.22
-44.57665489,-5.57208186125,117.28686412842066,-0.5414934212500002,"{'Hf': 1.0, 'Al': 5.0, 'Ni': 2.0}",HfAl5Ni2,"['Hf', 'Al', 'Ni']",3,0.007255411562496761,0.0,6.099016162020791,0.0014574,mp-1025457,tetragonal,80.0,80.0,81.0,80.0,130.0,130.0,130.0,130.0,0.09,231.0,231.0,215.0,92.0,92.0,77.0,74.0,87.0,87.0,0.24,0.24,0.09
-27.80893289,-6.9522332225,56.252053269350085,-0.6366321725000006,"{'Hf': 1.0, 'Al': 1.0, 'Ni': 2.0}",HfAlNi2,"['Hf', 'Al', 'Ni']",3,0.0,0.0,9.530654492837588,0.0043483,mp-5748,cubic,48.0,49.0,49.0,49.0,164.0,164.0,164.0,164.0,0.12,218.0,218.0,218.0,56.0,56.0,56.0,138.0,138.0,138.0,0.36,0.36,0.12
-23.20293705,-5.8007342625,59.52274517400964,-0.3254407774999999,"{'Hf': 1.0, 'Al': 1.0, 'Cu': 2.0}",HfAlCu2,"['Hf', 'Al', 'Cu']",3,0.0,0.0,9.277709661367702,0.0009908,mp-10887,cubic,48.0,52.0,56.0,52.0,134.0,134.0,134.0,134.0,0.81,178.0,178.0,178.0,72.0,72.0,72.0,113.0,113.0,113.0,0.33,0.33,0.81
-27.37594916,-6.84398729,66.47203609057466,-0.8300536700000007,"{'Hf': 1.0, 'Al': 1.0, 'Pd': 2.0}",HfAlPd2,"['Hf', 'Al', 'Pd']",3,0.0,0.0,10.449847675921381,0.0013001,mp-16501,cubic,24.0,26.0,28.0,26.0,163.0,163.0,163.0,163.0,0.83,185.0,185.0,185.0,36.0,36.0,36.0,153.0,153.0,153.0,0.42,0.42,0.83
-75.93444174,-5.841110903076923,190.1463428094742,-0.4328132525641024,"{'Y': 1.0, 'Al': 8.0, 'Fe': 4.0}",Y(Al2Fe)4,"['Y', 'Al', 'Fe']",3,0.0,0.0,4.612205695317204,5.4408906,mp-4656,tetragonal,84.0,85.0,86.0,85.0,123.0,123.0,123.0,123.0,0.17,259.0,266.0,266.0,78.0,71.0,71.0,54.0,54.0,49.0,0.22,0.22,0.17
-13.68449968,-3.42112492,99.58090911141083,0.08624912833333331,"{'Li': 2.0, 'Y': 1.0, 'Al': 1.0}",Li2YAl,"['Li', 'Y', 'Al']",3,0.29997858638888886,0.0,2.163940270699982,0.0003593,mp-1014462,orthorhombic,-39.0,-11.0,17.0,-11.0,27.0,32.0,37.0,32.0,-6.87,95.0,58.0,60.0,-6.0,51.0,-10.0,12.0,51.0,-5.0,0.69,0.69,-6.87
-19.55700843,-4.8892521075,97.7990619844138,-0.24259010833333328,"{'Li': 1.0, 'Y': 2.0, 'Al': 1.0}",LiY2Al,"['Li', 'Y', 'Al']",3,0.0,0.0,3.5950546743294827,0.0079421,mp-862555,cubic,31.0,33.0,35.0,33.0,50.0,50.0,50.0,50.0,0.65,78.0,78.0,78.0,44.0,44.0,44.0,35.0,35.0,35.0,0.23,0.23,0.65
-19.55569645,-4.8889241125,93.46371414882975,-0.4046276754166662,"{'Y': 2.0, 'Al': 1.0, 'Zn': 1.0}",Y2AlZn,"['Y', 'Al', 'Zn']",3,0.0,0.0,4.800594296558803,0.003606,mp-865560,cubic,37.0,41.0,44.0,41.0,63.0,63.0,63.0,63.0,0.98,95.0,95.0,95.0,58.0,58.0,58.0,46.0,46.0,46.0,0.23,0.23,0.98
-38.42445872,-4.269384302222222,214.09619033835077,-0.33320216777777745,"{'Y': 3.0, 'Mg': 3.0, 'Al': 3.0}",YMgAl,"['Y', 'Mg', 'Al']",3,0.0,0.0,3.262014205984238,0.0004497,mp-13090,hexagonal,43.0,44.0,45.0,44.0,57.0,57.0,57.0,57.0,0.32,105.0,105.0,102.0,59.0,59.0,39.0,28.0,37.0,37.0,0.2,0.2,0.32
-19.47667013,-4.8691675325,100.03644559392767,-0.3005122674999994,"{'Y': 2.0, 'Mg': 1.0, 'Al': 1.0}",Y2MgAl,"['Y', 'Mg', 'Al']",3,0.0,0.0,3.8028797707266837,0.004213,mp-865602,cubic,31.0,36.0,41.0,36.0,55.0,55.0,55.0,55.0,1.78,79.0,79.0,79.0,57.0,57.0,57.0,43.0,43.0,43.0,0.23,0.23,1.78
-53.38514283,-5.931682536666667,164.31415206915972,-0.6011917744444446,"{'Y': 3.0, 'Al': 3.0, 'Ni': 3.0}",YAlNi,"['Y', 'Al', 'Ni']",3,0.0,0.0,5.292877383308735,8.443333333333333e-05,mp-13095,hexagonal,15.0,26.0,37.0,26.0,91.0,92.0,93.0,92.0,7.57,126.0,126.0,106.0,56.0,56.0,35.0,56.0,92.0,92.0,0.37,0.37,7.57
-105.91476018,-5.295738009,351.82682512611245,-0.5992132196666666,"{'Y': 4.0, 'Al': 12.0, 'Ni': 4.0}",YAl3Ni,"['Y', 'Al', 'Ni']",3,0.0,0.0,4.314691097890601,0.00046615,mp-4054,orthorhombic,58.0,60.0,61.0,60.0,93.0,93.0,93.0,93.0,0.22,173.0,164.0,174.0,80.0,65.0,43.0,51.0,48.0,64.0,0.24,0.24,0.22
-44.65078308,-5.581347885,143.25008427167157,-0.6470858558333328,"{'Y': 2.0, 'Al': 4.0, 'Ni': 2.0}",YAl2Ni,"['Y', 'Al', 'Ni']",3,0.0,0.0,4.672976220183639,1.335e-05,mp-13094,orthorhombic,55.0,57.0,59.0,57.0,90.0,91.0,93.0,91.0,0.45,159.0,134.0,173.0,49.0,94.0,60.0,48.0,80.0,56.0,0.24,0.24,0.45
-99.68506963,-5.538059423888889,287.0881825647667,-0.6609851327777778,"{'Y': 3.0, 'Al': 9.0, 'Ni': 6.0}",YAl3Ni2,"['Y', 'Al', 'Ni']",3,0.0,0.0,4.984204124842351,0.0011913333333333333,mp-5063,hexagonal,68.0,68.0,69.0,68.0,113.0,113.0,113.0,113.0,0.07,192.0,192.0,233.0,72.0,72.0,60.0,72.0,65.0,65.0,0.25,0.25,0.07
-30.89389277,-6.178778554,92.46633341380051,-0.5313048053333332,"{'Y': 2.0, 'Al': 1.0, 'Ni': 2.0}",Y2AlNi2,"['Y', 'Al', 'Ni']",3,0.0022732639999958337,0.0,5.785808962271978,0.0078407,mp-604516,orthorhombic,33.0,34.0,36.0,34.0,89.0,89.0,90.0,89.0,0.46,143.0,126.0,143.0,33.0,52.0,23.0,55.0,64.0,77.0,0.33,0.33,0.46
-61.14182204,-5.095151836666667,207.74772010618102,-0.5571185405555555,"{'Y': 2.0, 'Al': 8.0, 'Ni': 2.0}",YAl4Ni,"['Y', 'Al', 'Ni']",3,0.0,0.0,4.084857502148243,0.00051765,mp-3602,orthorhombic,57.0,59.0,61.0,59.0,92.0,92.0,93.0,92.0,0.28,142.0,184.0,173.0,65.0,79.0,49.0,56.0,68.0,44.0,0.24,0.24,0.28
-59.86549384,-4.988791153333334,222.6331759598945,-0.5041521433333335,"{'Y': 3.0, 'Al': 7.0, 'Cu': 2.0}",Y3Al7Cu2,"['Y', 'Al', 'Cu']",3,0.0,0.0,4.345998438280355,0.00506,mp-865990,trigonal,63.0,63.0,63.0,63.0,88.0,88.0,88.0,88.0,0.03,165.0,165.0,174.0,68.0,68.0,61.0,44.0,50.0,50.0,0.21,0.21,0.03
-56.8764806,-4.375113892307692,199.1372643621389,-0.31145943256410263,"{'Y': 1.0, 'Al': 8.0, 'Cu': 4.0}",Y(Al2Cu)4,"['Y', 'Al', 'Cu']",3,0.0,0.0,4.660831781686387,0.0037967,mp-11029,tetragonal,60.0,60.0,60.0,60.0,101.0,101.0,101.0,101.0,0.04,184.0,182.0,182.0,68.0,55.0,55.0,58.0,58.0,64.0,0.25,0.25,0.04
-77.83329594,-5.987176610769231,200.9917601432402,-0.2146480587179488,"{'Y': 1.0, 'Al': 8.0, 'Cr': 4.0}",Y(Al2Cr)4,"['Y', 'Al', 'Cr']",3,0.01119814330769664,0.0,4.236139080473061,2.8195622,mp-30177,tetragonal,76.0,78.0,80.0,78.0,120.0,120.0,120.0,120.0,0.22,220.0,251.0,251.0,58.0,79.0,79.0,73.0,73.0,31.0,0.23,0.23,0.22
